kernel_name,dur(us)
matmul_linear_690,7.475142699999999
matmul_linear_691,9.5992947
matmul_linear_692,11.6765714
matmul_linear_693,15.4935535
matmul_linear_694,17.8828393
matmul_linear_695,20.287125
matmul_linear_696,22.682589200000002
matmul_linear_697,25.1297322
matmul_linear_698,27.552723399999998
matmul_linear_699,30.011991000000005
matmul_linear_700,28.239009
matmul_linear_701,29.7002768
matmul_linear_702,31.148616100000005
matmul_linear_703,32.6207325
matmul_linear_704,34.0058661
matmul_linear_705,5.2731072999999995
matmul_linear_706,8.801267699999999
matmul_linear_707,10.5464283
matmul_linear_708,16.0795714
matmul_linear_709,17.6522677
matmul_linear_710,19.102741
matmul_linear_711,20.741107000000003
matmul_linear_712,22.1331607
matmul_linear_713,23.737267700000004
matmul_linear_714,25.3301603
matmul_linear_715,26.8254377
matmul_linear_716,31.8901429
matmul_linear_717,34.22655350000001
matmul_linear_718,35.9854823
matmul_linear_719,39.62629460000001
matmul_linear_720,44.1220265
matmul_linear_721,5.317446599999999
matmul_linear_722,7.701294499999999
matmul_linear_723,15.255901900000001
matmul_linear_724,17.1949999
matmul_linear_725,18.8304377
matmul_linear_726,20.4615892
matmul_linear_727,22.056553700000002
matmul_linear_728,23.708714399999998
matmul_linear_729,29.624428299999998
matmul_linear_730,27.0868838
matmul_linear_731,28.721169699999997
matmul_linear_732,34.1261426
matmul_linear_733,35.7592676
matmul_linear_734,36.348856999999995
matmul_linear_735,39.903142700000004
matmul_linear_736,39.8876073
matmul_linear_737,6.4211338
matmul_linear_738,8.908892999999999
matmul_linear_739,11.434018
matmul_linear_740,13.7981606
matmul_linear_741,20.073991099999997
matmul_linear_742,21.776009
matmul_linear_743,23.727009000000002
matmul_linear_744,25.4243035
matmul_linear_745,31.481731899999993
matmul_linear_746,33.4631518
matmul_linear_747,39.622740900000004
matmul_linear_748,36.5806785
matmul_linear_749,42.9890001
matmul_linear_750,44.6252946
matmul_linear_751,44.22858960000001
matmul_linear_752,43.9805715
matmul_linear_753,6.475562399999999
matmul_linear_754,8.9678571
matmul_linear_755,11.432883799999999
matmul_linear_756,13.9712858
matmul_linear_757,19.8016875
matmul_linear_758,22.899973
matmul_linear_759,25.989455300000003
matmul_linear_760,29.097276900000004
matmul_linear_761,32.2711609
matmul_linear_762,35.42312489999999
matmul_linear_763,38.5645713
matmul_linear_764,41.6801696
matmul_linear_765,44.781276899999995
matmul_linear_766,47.9243125
matmul_linear_767,51.0445534
matmul_linear_768,44.296018100000005
matmul_linear_769,2.2627230999999997
matmul_linear_770,2.4268039000000003
matmul_linear_771,2.8788482
matmul_linear_772,3.1627144
matmul_linear_773,3.4733305999999997
matmul_linear_774,3.9271428999999998
matmul_linear_775,4.2273127
matmul_linear_776,4.5962855000000005
matmul_linear_777,5.0571252
matmul_linear_778,5.4144108
matmul_linear_779,5.6972413
matmul_linear_780,6.120285699999999
matmul_linear_781,6.7958306
matmul_linear_782,7.215133799999999
matmul_linear_783,7.5858571999999995
matmul_linear_784,7.844866099999999
matmul_linear_785,2.0760089
matmul_linear_786,3.1004464
matmul_linear_787,3.8798661
matmul_linear_788,4.6411606
matmul_linear_789,5.372759
matmul_linear_790,6.1010266
matmul_linear_791,7.088249899999999
matmul_linear_792,7.835884
matmul_linear_793,8.4828303
matmul_linear_794,9.2203037
matmul_linear_795,9.9175713
matmul_linear_796,10.5509643
matmul_linear_797,11.2794553
matmul_linear_798,11.983705400000002
matmul_linear_799,12.7171519
matmul_linear_800,13.4047947
matmul_linear_801,2.5855622999999994
matmul_linear_802,3.3644197
matmul_linear_803,4.971142599999999
matmul_linear_804,5.603866099999999
matmul_linear_805,7.4484464
matmul_linear_806,7.854580099999998
matmul_linear_807,8.444714199999998
matmul_linear_808,9.0322949
matmul_linear_809,9.5531339
matmul_linear_810,10.1048748
matmul_linear_811,10.685982
matmul_linear_812,11.2447141
matmul_linear_813,11.758866200000002
matmul_linear_814,12.2842769
matmul_linear_815,14.0721427
matmul_linear_816,14.768437800000001
matmul_linear_817,2.6675625
matmul_linear_818,4.055589299999999
matmul_linear_819,4.9655448
matmul_linear_820,6.955410799999998
matmul_linear_821,7.858732199999999
matmul_linear_822,8.7165624
matmul_linear_823,9.590464200000001
matmul_linear_824,10.5164018
matmul_linear_825,11.3424106
matmul_linear_826,12.2324107
matmul_linear_827,14.040115899999998
matmul_linear_828,14.813312400000001
matmul_linear_829,15.798973100000001
matmul_linear_830,16.6013037
matmul_linear_831,17.3964464
matmul_linear_832,18.3651518
matmul_linear_833,3.8325893
matmul_linear_834,4.8095716
matmul_linear_835,5.695696400000001
matmul_linear_836,6.709124699999999
matmul_linear_837,9.759750200000001
matmul_linear_838,11.616571099999998
matmul_linear_839,12.329991
matmul_linear_840,13.095268
matmul_linear_841,16.0741339
matmul_linear_842,14.7252769
matmul_linear_843,15.393741199999997
matmul_linear_844,18.2075626
matmul_linear_845,19.1297322
matmul_linear_846,21.993866
matmul_linear_847,20.3874018
matmul_linear_848,23.2757322
matmul_linear_849,3.3975357
matmul_linear_850,5.500857099999999
matmul_linear_851,6.6942947
matmul_linear_852,7.7339644
matmul_linear_853,8.7589912
matmul_linear_854,11.1326875
matmul_linear_855,12.2364553
matmul_linear_856,14.7098661
matmul_linear_857,15.5927142
matmul_linear_858,16.8925537
matmul_linear_859,17.861169500000003
matmul_linear_860,18.8887143
matmul_linear_861,21.1541428
matmul_linear_862,22.222821200000002
matmul_linear_863,23.3205983
matmul_linear_864,24.3322855
matmul_linear_865,4.1644554
matmul_linear_866,6.2227321
matmul_linear_867,7.4113037
matmul_linear_868,8.6627321
matmul_linear_869,12.3243035
matmul_linear_870,13.3544286
matmul_linear_871,16.5091605
matmul_linear_872,17.626000400000002
matmul_linear_873,21.1145713
matmul_linear_874,22.2583038
matmul_linear_875,26.1844375
matmul_linear_876,24.026169700000004
matmul_linear_877,27.984142900000002
matmul_linear_878,28.8582678
matmul_linear_879,29.797294799999996
