operation_name,input_dim_0,input_dim_1,input_dim_2,size,computation_mean
relu,2,148,46,13616,1.7739997999999997
relu,62,1,1,62,0.8412766999999999
relu,46765,1,1,46765,1.516134
relu,13,3,1,39,0.8651431
relu,2,12,4,96,0.8901872
relu,687,1,1,687,0.8508395
relu,3815,397,1,1514555,16.8594196
relu,703091,1,1,703091,8.2677052
relu,9,31,9,2511,1.1687141000000003
relu,86808,1,1,86808,1.9798303000000002
relu,53,21,4,4452,1.1277412000000002
relu,3039,21,1,63819,1.8447141999999999
relu,1,25395,1,25395,2.9122948
relu,56,2,1,112,0.8475984000000001
relu,8828806,1,1,8828806,82.07370540000001
relu,1,12,1,12,0.8402856999999999
relu,1,1652053,1,1652053,119.982143
relu,130,1,1,130,0.8422768999999999
relu,5,3,10,150,0.9599822
relu,5,3,46,690,0.9765532
relu,8980954,1,1,8980954,83.4336965
relu,4,5,27,540,1.0110357
relu,4,60,11,2640,0.9975716
relu,2,424,8,6784,0.9803032000000002
relu,3,16,11,528,1.0341428000000001
relu,3,52,7,1092,0.9477141
relu,40,23726,1,949040,10.8574556
relu,6,1938,11,127908,3.1134373999999996
relu,3,39,3,351,0.9145533
relu,6824413,1,1,6824413,63.632544599999996
relu,198,1,1,198,0.8414373999999999
relu,122,2,1,244,0.8618661
relu,82,3,152,37392,1.7069731000000001
relu,62,277,1,17174,1.2208568999999998
relu,32,117532,1,3761024,37.580991000000004
relu,1456,1,1,1456,0.9001518
relu,5,347,1,1735,0.9311337
relu,22,1,1,22,0.8416874999999999
relu,8,1,1,8,0.8410089999999999
relu,1459,4535,1,6616565,61.7572858
relu,14005,1,1,14005,1.0626966
relu,3,65,4,780,0.9375893000000002
relu,1,77,1,77,0.8404285999999999
relu,4,4,8,128,0.9205712
relu,70,11,13,10010,1.2238393999999997
relu,3,2,27,162,0.9124108
relu,534,1,1,534,0.9042770999999998
relu,2654882,1,1,2654882,26.827178600000003
relu,84,2,109,18312,1.7085535999999997
relu,88,1,1,88,0.8415626999999999
relu,2,671,1,1342,0.9390089999999999
relu,397,19,11,82973,2.6155625
relu,2,3,1,6,0.8410001999999999
relu,22,386412,1,8501064,85.4038306
relu,453,2,1,906,0.9303929
relu,2,38365,1,76730,3.8866075
relu,2,2,18,72,0.8977232
relu,3,21,3,189,0.9468571999999998
relu,6,7,5,210,0.9607235
relu,3481985,3,1,10445955,245.40158019999998
relu,3,5,407,6105,1.1118392
relu,4,2,10,80,0.9295715000000001
relu,794,5,1,3970,0.9674196
relu,1,301361,1,301361,23.313999800000005
relu,4,3,114,1368,0.9523752
relu,9,13,15,1755,1.1124286
relu,45,2,1,90,0.8413033999999999
relu,2,4,3,24,0.8958573000000001
relu,3,122,1,366,0.8543034
relu,216,1,1,216,0.8595801999999999
relu,13606332,1,1,13606332,122.8768483
relu,11,99473,1,1094203,17.4691608
relu,4,1334,1,5336,1.0530000000000002
relu,983923,1,1,983923,11.189812400000001
relu,1242131,1,1,1242131,13.9054642
relu,92,4,1,368,0.8765890000000001
relu,23593,1,1,23593,1.2121520000000001
relu,48,658,6,189504,3.6648839000000004
relu,1219,3,1,3657,0.9704287
relu,181,1,1,181,0.8414196999999998
relu,267156,5,1,1335780,21.7123037
relu,8,2,6,96,0.9260445
relu,144468,1,1,144468,2.6989822000000006
relu,1029569,1,1,1029569,11.6961427
relu,68,3,7,1428,0.9640269
relu,56,1866,1,104496,2.2802502
relu,26849,13,1,349037,6.2042859
relu,42,37,24,37296,2.3632856
relu,9057,1,1,9057,0.9947142
relu,1,20399,1,20399,2.5408662
relu,15,17,96,24480,1.3509018000000002
relu,1,887621,1,887621,65.6305982
relu,51,2,47,4794,1.4031252999999997
relu,4,6,4,96,0.9085892
relu,2,5,2,20,0.8834287
relu,847,7313,1,6194111,60.365544299999996
relu,31,4,105,13020,1.2451519000000002
relu,8,19,10,1520,1.0305623
relu,19,55,1,1045,0.9144376
relu,4,16,90,5760,0.9842946000000001
relu,65,3,1,195,0.8501519
relu,28,11,6,1848,1.0530091
relu,32,1,1,32,0.8408838
relu,413,1,1,413,0.8493037999999998
relu,2,2,128,512,0.8972857
relu,174847,1,1,174847,3.0975802000000003
relu,109207,1,1,109207,2.2882947000000002
relu,2227,1,1,2227,0.9098661000000001
relu,2,58,1,116,0.8471698
relu,28904,1,1,28904,1.3065448000000002
relu,3,14,1,42,0.8762768999999999
relu,427,5,1,2135,0.9449999000000002
relu,7,26,1,182,0.8512948
relu,172726,1,1,172726,3.1154552000000004
relu,26,1051,1,27326,1.3522588
relu,4968448,1,1,4968448,47.659294300000006
relu,27,125,1,3375,0.9412946
relu,4,15,47,2820,1.054884
relu,39874,413,1,16467962,146.6331518
relu,29,3,11,957,0.9975802999999999
relu,866052,1,1,866052,9.9648483
relu,2238055,1,1,2238055,22.7371606
relu,1293,1,1,1293,0.8911427999999999
relu,19,20,7,2660,1.1495714
relu,324,1,1,324,0.8501606999999998
relu,7,8,1,56,0.8505893
relu,1,41,1,41,0.8414289
relu,143,1621,1,231803,3.8594197
relu,3,4570687,1,13712061,321.0769821
relu,2,8,11,176,0.903116
relu,22774,1,1,22774,1.1908572000000002
relu,711,1,1,711,0.8708393999999998
relu,6293,7,1,44051,1.5325802999999998
relu,7639955,1,1,7639955,71.17684819999998
relu,1,18277,1,18277,2.3425536
relu,11,2953,1,32483,1.5225624999999998
relu,4992,1,1,4992,0.9528569999999998
relu,23,9592,1,220616,3.7375894
relu,3,26,3,234,0.9144287
relu,7,3,5,105,0.9345803
relu,8,3364,1,26912,1.2504285000000002
relu,406767,2,1,813534,30.1690359
relu,45,5,1,225,0.8511427999999999
relu,56359,1,1,56359,1.6041518
relu,7,2,1,14,0.8409016999999999
relu,10012,1,1,10012,0.9911337
relu,71,47,1,3337,0.9471604999999998
relu,573571,1,1,573571,7.981982100000001
relu,2,7,1,14,0.8633036000000001
relu,675533,2,1,1351066,49.0161429
relu,3234439,1,1,3234439,32.379026700000004
relu,20989,8,1,167912,2.9944642999999997
relu,13,48,18,11232,1.3794463000000001
relu,2600,1,1,2600,0.9353036000000001
relu,278,31,1,8618,1.0485802
relu,796996,1,1,796996,9.312267799999999
relu,539785,1,1,539785,7.5862679
relu,4,5,34,680,0.9450000000000001
relu,2,2,22,88,0.8801517999999999
relu,2944,1,1,2944,0.9402855000000001
relu,373,1,1,373,0.8714286999999998
relu,7,8,149,8344,1.0514194
relu,61,1,1,61,0.8414463
relu,483,1,1,483,0.8581695999999999
relu,712125,1,1,712125,8.390723200000002
relu,34,2,1,68,0.8415804
relu,10,16,4,640,0.9721158999999998
relu,231,2,1,462,0.8802946
relu,39925,1,1,39925,1.4648481
relu,26523,1,1,26523,1.229991
relu,1708,1,1,1708,0.8904194999999999
relu,884,1,1,884,0.8507051999999999
relu,344,15,4,20640,1.4221518999999998
relu,5,7,2,70,0.9534286
relu,189155,21,1,3972255,45.0047321
relu,1,60,1,60,0.8410980999999997
relu,9,9,4,324,0.9998392
relu,170,3,32,16320,1.1848391
relu,20,58,1,1160,0.9565892
relu,155823,1,1,155823,2.8377054
relu,414,4,6,9936,1.1316073999999998
relu,2,501,4,4008,0.9902854999999999
relu,2,8,7,112,0.978
relu,4514,1,1,4514,0.9534286999999999
relu,236,1,1,236,0.8408932
relu,45,8,13,4680,1.0575535999999999
relu,182114,1,1,182114,3.1599912
relu,3,4,3,36,0.9134466
relu,1073,1,1,1073,0.8982593
relu,4,13,6,312,0.9620002999999999
relu,10560808,1,1,10560808,96.5895713
relu,5,4,11,220,0.9461162
relu,8,3575,5,143000,2.6335716000000002
relu,159,5,1,795,0.9032588
relu,44,1,1,44,0.8404285999999999
relu,17,2,1,34,0.8412856999999999
relu,183,1,1,183,0.8421609
relu,153619,1,1,153619,2.8412944
relu,937,13,1,12181,1.0748215
relu,2,4,2,16,0.8996875000000001
relu,27,345329,1,9323883,101.05726789999999
relu,1,9589,1,9589,1.6420002
relu,409,1,1,409,0.8501162000000001
relu,3,23,7,483,0.9504730999999997
relu,4,496,1,1984,0.9480267
relu,237255,1,1,237255,3.9384375
relu,4,57,3,684,0.9145627000000001
relu,11,359737,1,3957107,54.99971430000001
relu,75200,1,1,75200,1.8772858
relu,1176259,1,1,1176259,13.1720179
relu,59341,139,1,8248399,77.7751338
relu,917393,1,1,917393,10.576107
relu,21,15,24,7560,1.4512857000000001
relu,937,1,1,937,0.8503212
relu,34,1,1,34,0.8491517999999999
relu,182213,77,1,14030401,128.8302677
relu,14,11,3,462,1.0304019000000002
relu,672,5,5,16800,1.2877147
relu,5878556,1,1,5878556,56.0830089
relu,309716,1,1,309716,4.7575895
relu,3744494,1,1,3744494,37.301991
relu,10,151,2,3020,1.0818751
relu,9724,1,1,9724,1.0074017999999998
relu,6309,1,1,6309,0.9774552
relu,26,37,115,110630,2.5415535
relu,2602,1,1,2602,0.9308574000000001
relu,9,118,39,41418,1.5128663000000002
relu,5521,1,1,5521,0.9607233
relu,1,32,1,32,0.8409819999999998
relu,1,256849,1,256849,20.2217143
relu,7,637942,1,4465594,48.893026799999994
relu,37,17,283,178007,4.2611787
relu,97506,1,1,97506,2.1757231999999997
relu,1429,1,1,1429,0.8917054
relu,68,29914,1,2034152,21.781473300000002
relu,18,6,143,15444,1.3532589000000002
relu,11754,1,1,11754,1.0303125
relu,3659,6,1,21954,1.2914195999999998
relu,337297,1,1,337297,5.0827053
relu,479,5,1,2395,0.9504106
relu,10,393,1,3930,0.9853033999999999
relu,24,1,1,24,0.8419912
relu,19322,1,1,19322,1.1935981000000002
relu,18,34,47,28764,2.1221517000000003
relu,23,18,5,2070,1.0939552
relu,14,4879,1,68306,1.9116609
relu,78,8,11,6864,1.0451695
relu,1,220376,1,220376,17.4487232
relu,3,17,6,306,0.9395537
relu,217,1,1,217,0.8414375999999999
relu,3,5275,1,15825,1.3650091
relu,3,194,1,582,0.8901339
relu,18297,10,1,182970,4.5700091
relu,5539,15,1,83085,2.0600179
relu,9173818,1,1,9173818,85.14885699999999
relu,22,3,10,660,0.9888481
relu,16,15,28,6720,1.3552411
relu,3,21,26,1638,1.0248481999999999
relu,424,19577,1,8300648,75.1919108
relu,28,16,11,4928,1.235848
relu,333,102,154,5230764,62.18056249999999
relu,6,3,264,4752,1.0864197
relu,7876,1,1,7876,0.9985892
relu,331297,1,1,331297,5.060999799999999
relu,923315,1,1,923315,10.5320089
relu,16144554,1,1,16144554,144.42573190000002
relu,27,1863,35,1760535,21.716276699999995
relu,1,954,1,954,0.9745806
relu,118,1,1,118,0.8565626
relu,4,101,1,404,0.8570180999999998
relu,235111,1,1,235111,3.8674106999999998
relu,70,4,4,1120,0.9130805000000001
relu,4,706,3,8472,1.0881340000000002
relu,8,121,11,10648,1.0655981999999997
relu,77,1,1,77,0.8404285999999999
relu,5,11,6,330,0.9592677000000001
relu,1,779,1,779,0.9485892999999999
relu,4,4,1,16,0.8825716
relu,11,48,1,528,0.8905801999999999
relu,8,13,4,416,1.0087052
relu,2872870,1,1,2872870,28.8877321
relu,239,73,17,296599,5.1805892
relu,121,1,1,121,0.8608127
relu,1732711,1,1,1732711,18.924553699999997
relu,12,3,2,72,0.8966875
relu,6,4,4,96,0.9095892000000001
relu,15,20,2,600,1.0557233
relu,4159,1,1,4159,0.9624109000000001
relu,275816,1,1,275816,4.399874800000001
relu,14372253,1,1,14372253,129.7327323
relu,6,38,4,912,0.9528660999999999
relu,5,6159,1,30795,1.5712947
relu,4,5733,3,68796,2.4507322
relu,20,94,7,13160,1.134018
relu,1,102,1,102,0.8410179
relu,41035,1,1,41035,1.5135714
relu,8,180,1,1440,0.9171519
relu,28777,1,1,28777,1.2825893
relu,38630,1,1,38630,1.3815803
relu,1,737,1,737,0.9278658999999999
relu,51,31,1,1581,0.9849730999999998
relu,2,6,195,2340,0.9871698999999999
relu,1,8,1,8,0.8488662000000001
relu,79,1,1,79,0.8417052999999999
relu,484,35,4,67760,2.4165713
relu,29,199,17,98107,2.5958926
relu,11700,1,1,11700,1.0387052999999997
relu,3710514,1,1,3710514,37.0354287
relu,8,17,4,544,0.9955893
relu,91813,23,1,2111699,22.4614198
relu,2,3,3,18,0.8972948000000001
relu,311651,26,1,8102926,92.55841080000002
relu,239,1,1,239,0.8670178
relu,4374,1,1,4374,0.9388751999999998
relu,8,6,11,528,0.956893
relu,2,15,3,90,0.8963927
relu,228,128,85,2480640,26.868133700000005
relu,7,111206,1,778442,10.277562399999999
relu,6149,1,1,6149,0.9871696000000002
relu,15907,12,1,190884,4.136402
relu,719,20,1,14380,1.1684193999999999
relu,8,4,7,224,0.9847498
relu,12,597,2,14328,1.4761608000000002
relu,13815767,1,1,13815767,124.6767499
relu,2693,1,1,2693,0.9231427999999999
relu,2,3,15,90,0.9051249
relu,53409,3,1,160227,5.444821500000001
relu,8,159,5,6360,1.0074197
relu,3,7,41,861,0.9278571
relu,80633,1,1,80633,1.9279912
relu,14097,1,1,14097,1.0827319999999998
relu,321,1,1,321,0.8504197
relu,2,11,1,22,0.8424375
relu,3,21117,50,3167550,35.160607000000006
relu,911318,1,1,911318,10.5167054
relu,5,5,6,150,0.9441428999999999
relu,23,798,1,18354,1.3210269000000001
relu,2109,1,1,2109,0.9481429
relu,222427,1,1,222427,3.6401341
relu,82,16,6,7872,1.0534554
relu,933495,1,1,933495,10.678133900000002
relu,16,7,5,560,0.9639641000000001
relu,5,55,2,550,0.9578572
relu,106225,1,1,106225,2.201018
relu,21695,1,1,21695,1.1830269000000002
relu,2,163,3,978,0.9378746999999998
relu,6481,1,1,6481,0.9726963
relu,53406,1,1,53406,1.6217140999999997
relu,328665,1,1,328665,5.007857100000001
relu,7,3,6,126,0.9409196
relu,10365,1,1,10365,1.0230089999999998
relu,2,15,28,840,1.0584019999999998
relu,3047,6,8,146256,2.7634105
relu,2879,81,1,233199,4.1949732
relu,2,7,2,28,0.8957056000000001
relu,1061,1,1,1061,0.8999998999999999
relu,852,19,1,16188,1.2074374
relu,78602,1,1,78602,1.8658837
relu,14334175,1,1,14334175,129.3011071
relu,9,17,1,153,0.9124374000000002
relu,91,232,18,380016,6.272134100000001
relu,4,10,8,320,0.9221785
relu,23,31,240,171120,3.1954374999999997
relu,7,3,8,168,0.9362767999999999
relu,1,40,1,40,0.8525625
relu,9913,1,1,9913,1.0142765999999999
relu,1,4805477,1,4805477,344.18557150000004
relu,827,1,1,827,0.8653211999999998
relu,10,3,17,510,0.9715625999999998
relu,442,3,1,1326,0.9195535000000001
relu,12698768,1,1,12698768,114.7105358
relu,12,3,3,108,0.9154372000000001
relu,252,1,1,252,0.8405800999999998
relu,59,7,1,413,0.8505714
relu,13,5,3,195,0.9506876
relu,1,447,1,447,0.9231339000000001
relu,27053,1,1,27053,1.2224197
relu,117934,11,1,1297274,20.5452946
relu,3,3797,1,11391,1.1943126000000002
relu,9,2,7,126,0.9467053999999997
relu,3970,1,1,3970,0.9571516000000001
relu,8,43,82,28208,1.4725983
relu,2,4879,3,29274,2.0984017
relu,5,643134,1,3215670,49.3734643
relu,88174,166,1,14636884,130.63773220000002
relu,8266,1,1,8266,1.0420268
relu,3709,1,1,3709,0.9309822000000001
relu,523,1,1,523,0.8878835
relu,1057,1,1,1057,0.9032680000000001
relu,1185092,1,1,1185092,13.3368214
relu,379,1,1,379,0.8674107
relu,3663348,1,1,3663348,36.5601517
relu,26,1569,24,979056,13.6435627
relu,7,1649,1,11543,1.0651517
relu,14,67,474,444612,7.173857099999999
relu,1233691,1,1,1233691,13.8487145
relu,12570,1,1,12570,1.0683928999999999
relu,1548372,1,1,1548372,16.9831696
relu,987,1,1,987,0.9134551999999999
relu,289,1,1,289,0.8500175999999999
relu,37,1,1,37,0.8411427
relu,212071,1,1,212071,3.5615536999999997
relu,21,23,95,45885,1.7812587999999998
relu,24343,1,1,24343,1.1995896
relu,34,34,44,50864,3.1168573
relu,328,6,118,232224,4.064268
relu,22,76,12,20064,1.3514106000000001
relu,7,169,1,1183,0.9031698000000002
relu,7877,1,1,7877,0.9842945999999999
relu,7,11,65,5005,1.0325981000000002
relu,10,17224,1,172240,4.4301428000000005
relu,99,5,12,5940,1.0327591999999999
relu,89,1,1,89,0.8749642999999999
relu,59,19,86,96406,2.8898748999999997
relu,2,4,18,144,0.8899909000000001
relu,3,11,13,429,1.0011427000000002
relu,168965,2,7,2365510,84.16599099999999
relu,47901,1,1,47901,1.5119909
relu,25570,1,1,25570,1.2130180000000002
relu,37,172,638,4060232,40.44957129999999
relu,233,6,7,9786,1.0437232
relu,11,6,15,990,1.016402
relu,27,18,1,486,0.9414106
relu,12,18,1,216,0.9086876
relu,4506,1,1,4506,0.9391072000000001
relu,34193,1,1,34193,1.3282855999999998
relu,200465,1,1,200465,3.447866
relu,2,132,1,264,0.8874284999999998
relu,6,5,4,120,0.9791696999999999
relu,13,16,19,3952,1.2454461999999997
relu,29627,1,1,29627,1.2816874000000003
relu,1,1735,1,1735,1.0178394000000002
relu,3,4,368,4416,1.0081428000000001
relu,9207,1,1,9207,0.9981341
relu,5,1466,1,7330,1.0580269
relu,38638,11,1,425018,8.4980533
relu,15,5,13,975,1.0572857
relu,4354590,1,1,4354590,41.839437700000005
relu,5,8,1375,55000,1.6695446
relu,9357,4,1,37428,1.7102588
relu,45,1,1,45,0.862268
relu,11,20,10,2200,1.1614197999999998
relu,809688,1,1,809688,9.4718571
relu,7247,2,1,14494,1.4549998999999998
relu,472,7,1,3304,0.9308571999999999
relu,5,7,1,35,0.8714286
relu,1,534,1,534,0.9301338999999998
relu,977,7179,1,7013883,65.9115356
relu,25456,1,1,25456,1.2400001
relu,37,18,1,666,0.9318662
relu,75892,1,1,75892,1.845857
relu,38316,1,1,38316,1.434
relu,96,881,1,84576,1.9464551999999997
relu,2001,7,2,28014,1.9824107999999998
relu,954508,1,1,954508,10.8737231
relu,1165,1,1,1165,0.9181340000000002
relu,94391,167,1,15763297,139.6354198
relu,18,9,38,6156,1.2964464000000002
relu,432106,1,1,432106,6.228714300000002
relu,7,3,33,693,0.9296963999999999
relu,7,189,2,2646,1.0365802
relu,19,26,47,23218,1.9101784000000002
relu,43261,1,1,43261,1.4758393
relu,262509,1,1,262509,4.223857199999999
relu,3,11,1,33,0.8507057
relu,784,1,1,784,0.8658569
relu,1,317,1,317,0.8964197
relu,6,6,4,144,0.9502770000000001
relu,4,8,1125,36000,1.346848
relu,214,22,1,4708,0.9535534999999999
relu,5,3,5,75,1.0114017000000002
relu,26,9,352,82368,2.3094552
relu,13636,1,1,13636,1.0351787000000001
relu,255046,1,1,255046,4.1012677
relu,3673,1,1,3673,0.9444108999999999
relu,1237,1,1,1237,0.8931698000000001
relu,9,25,3,675,0.9689999
relu,8314104,1,1,8314104,77.24730339999999
relu,5,2183385,1,10916925,155.2524378
relu,53,21,270,300510,6.553687599999999
relu,29,38,99,109098,2.8216962000000003
relu,584237,1,1,584237,8.099276900000001
relu,2,6,2,24,0.9002946999999999
relu,32,47,49,73696,3.3377054999999998
relu,1608,1,1,1608,0.8995804000000002
relu,4,2,4,32,0.9431163000000001
relu,100,233,1,23300,1.2711788
relu,2,3,9,54,0.9002769
relu,807,1,1,807,0.8504373
relu,4,5,4,80,0.9085715000000001
relu,91,2,2,364,0.8944284999999998
relu,82,1,1,82,0.8426874
relu,3,3,221,1989,0.9398573000000001
relu,4,2,13,104,0.9477052
relu,1,2913448,1,2913448,209.84270550000002
relu,362,1,1,362,0.8497764999999999
relu,134715,1,1,134715,2.674125
relu,2,2,5,20,0.9174286
relu,38,12,4,1824,1.0382946
relu,31,2,2,124,0.9134281999999999
relu,3,4,17,204,0.9137143999999999
relu,482,1,1,482,0.8491427999999999
relu,6,673,3,12114,1.2781249
relu,101207,7,1,708449,9.4195449
relu,46,52,14,33488,2.0055712000000003
relu,7,9,1,63,0.8505718
relu,3,7,1,21,0.8669914999999999
relu,3,2,4,24,0.8963035999999999
relu,202235,1,1,202235,3.4558571999999996
relu,16513039,1,1,16513039,147.70530360000004
relu,53,5,75,19875,1.4049909
relu,846,1,1,846,0.8517051999999999
relu,138803,1,1,138803,2.6901337
relu,1045,769,1,803605,10.3477414
relu,6,617579,1,3705474,47.36428580000001
relu,45940,2,1,91880,4.4492679
relu,3,6,5,90,0.9592858
relu,119825,5,2,1198250,44.025026600000004
relu,1687,5,1,8435,1.0981341
relu,49,13,16,10192,1.2982946999999998
relu,35,3,1,105,0.8627233999999998
relu,623,11,1,6853,0.9848570999999999
relu,788,3,1,2364,0.9781428999999999
relu,14,619,1,8666,0.9932946999999999
relu,3963051,1,1,3963051,38.1858572
relu,27,6,4,648,0.9469911
relu,1194,1,1,1194,0.9435804000000001
relu,10,5,4,200,0.951393
relu,4,27,1,108,0.8621603999999999
relu,2,2,7,28,0.8808484
relu,5,60,8,2400,0.9620089999999999
relu,3,8,7,168,0.9298930999999999
relu,1,11435156,1,11435156,815.7445893
relu,3,10,3,90,0.9135806000000001
relu,161,12,1,1932,0.9681696000000001
relu,164,1,1,164,0.8540086999999998
relu,8,79,3,1896,0.9737054
relu,4,9,27,972,0.9686074000000001
relu,1,35,1,35,0.8414107
relu,22741,16,1,363856,5.3555803000000015
relu,182201,1,1,182201,3.1592947
relu,78,11,142,121836,3.4888481
relu,2018000,1,1,2018000,21.774428399999998
relu,515,1,1,515,0.8626071
relu,38839,1,1,38839,1.3698749000000001
relu,2,3,7,42,0.9275443999999998
relu,477,4,1,1908,0.9095891999999999
relu,59,1,1,59,0.8754107
relu,2617,1,1,2617,0.9402859000000001
relu,4,2,3,24,0.8964732
relu,71,89,5,31595,1.5698661999999999
relu,1514,127,1,192278,3.396866
relu,17,2527,1,42959,1.6398394
relu,22,32,1504,1058816,12.085848200000001
relu,7714614,1,1,7714614,71.8369999
relu,848,1,1,848,0.8508391999999999
relu,176,45,63,498960,8.6037146
relu,1513106,1,1,1513106,16.636580200000004
relu,3,6,4,72,0.9142589000000001
relu,48051,1,1,48051,1.5422856999999999
relu,3,5,4,60,0.9227141
relu,249790,1,1,249790,4.000741100000001
relu,690639,3,1,2071917,51.334696300000004
relu,2995,2,1,5990,1.1811605999999997
relu,15,32,3,1440,0.9527322
relu,5,4,26,520,0.9940088999999999
relu,15580609,1,1,15580609,139.36858039999998
relu,1,15,1,15,0.8622589999999999
relu,3,2,6,36,0.9020087999999999
relu,6,507,48,146016,2.7164554999999995
relu,4,239,1,956,0.8898484
relu,2,6,1,12,0.8417142999999999
relu,893,1,1,893,0.8502766999999999
relu,545,1,1,545,0.8639997999999999
relu,27,7,1,189,0.8891517999999999
relu,52,2,1,104,0.8418391999999999
relu,413,6,4,9912,1.1515622999999997
relu,2,1327,1,2654,1.014143
relu,5,2,2,20,0.8813036000000001
relu,117,1,1,117,0.8547144
relu,199,1,1,199,0.8602944999999999
relu,22,3,52,3432,1.1127232
relu,190,69,1,13110,1.1640179
relu,9,6,4,216,0.9512767999999999
relu,304,14,11,46816,1.7406967000000002
relu,414,1,1,414,0.8620445999999997
relu,2956,1,1,2956,0.9357230000000001
relu,196,1,1,196,0.8411427
relu,7,3,436,9156,1.0412768
relu,4,36048,1,144192,3.9492946999999994
relu,4,2283,1,9132,1.0714287
relu,1873,1,1,1873,0.8941429999999999
relu,153169,1,1,153169,2.8105715
relu,1820,1,1,1820,0.9242769000000001
relu,18,2,81,2916,1.054143
relu,90,1,1,90,0.8408660999999998
relu,45,409,6,110430,2.732018
relu,2,46,12,1104,0.9838572000000001
relu,8,38,167,50768,1.8424376000000002
relu,97965,1,1,97965,2.1215716000000002
relu,22,140,75,231000,6.038133800000001
relu,9,40,3,1080,1.0209913
relu,110,1,1,110,0.8505717
relu,8,14,17,1904,1.0432947000000001
relu,45,37,6,9990,1.2687144
relu,15,4,1,60,0.8501519
relu,8184,1,1,8184,0.9759909
relu,780903,3,1,2342709,57.970160699999994
relu,2,35,3,210,0.896018
relu,2,1662,29,96396,4.8114198
relu,232,12,5,13920,1.1525713999999998
relu,714271,1,1,714271,9.701562599999999
relu,98,46,3,13524,1.1057411000000001
relu,2,3,5,30,0.9254195
relu,4125,1,1,4125,0.9488394000000001
relu,62410,1,1,62410,1.6671606999999997
relu,144227,60,1,8653620,84.6501429
relu,10621640,1,1,10621640,97.1713124
relu,3933,1,1,3933,0.9367234000000002
relu,7,1439,1,10073,1.0668926
relu,764,2,15,22920,1.8192768000000001
relu,50786,1,1,50786,1.5209017
relu,129,2616,4,1349856,27.073303399999997
relu,25,2,10,500,1.0045714000000001
relu,7566821,1,1,7566821,70.38216960000001
relu,10,3,1,30,0.8736965
relu,2,2597,1,5194,1.0838751000000002
relu,9,3646,12,393768,7.490437300000001
relu,2,22,442,19448,1.8047145
relu,1712652,1,1,1712652,18.699723300000002
relu,3,73,83,18177,1.2894374
relu,3,6,200,3600,0.965143
relu,1834734,1,1,1834734,19.949857200000004
relu,2,11,6,132,0.9374374000000001
relu,4,2152,86,740288,15.717821599999999
relu,108643,1,1,108643,2.3202766
relu,1,21823,1,21823,2.6222944
relu,55,9,2,990,0.9835624000000001
relu,37,176755,1,6539935,65.9772947
relu,1,43,1,43,0.8412498999999999
relu,261308,1,1,261308,4.1920357
relu,100,1,1,100,0.8411071999999999
relu,11855,1,1,11855,1.0704018999999998
relu,21007,1,1,21007,1.1627054000000001
relu,6,3,7,126,0.9451518000000002
relu,7,364063,1,2548441,29.247705199999995
relu,1,953,1,953,0.9989552999999999
relu,1,3835757,1,3835757,275.3404555000001
relu,4,2,5,40,0.9075449000000001
relu,22,3,247,16302,1.1448482
relu,348,1,1,348,0.8740268999999999
relu,642,1,1,642,0.8504106
relu,94553,1,1,94553,2.1471606
relu,11,33,14,5082,1.1863034
relu,20,30,5,3000,1.1174107
relu,2263,9,3,61101,2.6717232999999996
relu,1,25,1,25,0.8411339999999999
relu,2,2395693,1,4791386,168.3160177
relu,2,9,2,36,0.879875
relu,894,1,1,894,0.8888574
relu,1289,1,1,1289,0.8991697999999999
relu,1,38139,1,38139,3.9259823
relu,97,131009,1,12707873,120.7545445
relu,32943,5,3,494145,13.8001428
relu,210552,1,1,210552,3.5664375999999995
relu,7,77659,1,543613,8.5584374
relu,13,18089,1,235157,4.564991300000001
relu,10920914,1,1,10920914,99.7964377
relu,205,1,1,205,0.8554107
relu,639,1,1,639,0.8575893999999998
relu,14,151,1,2114,0.9361607
relu,2,69,1,138,0.8411341
relu,5,2,1,10,0.8411338
relu,18,2,4,144,0.9250269
relu,1777,9,1,15993,1.2964287
relu,16,1,1,16,0.8410001999999999
relu,235479,4,1,941916,19.051875099999997
relu,110,25,1,2750,0.9391161
relu,62,2,5,620,0.9404376000000001
relu,22,7048,1,155056,3.0604375999999998
relu,5,12096,11,665280,11.092991099999999
relu,14462,1,1,14462,1.1188839
relu,90459,1,1,90459,2.0921872
relu,9,51,1,459,0.9065894999999999
relu,8,5,9,360,0.9467056000000001
relu,383,10,16,61280,1.6961247999999998
relu,102472,1,1,102472,2.2174017
relu,2,4,4,32,0.8895805999999998
relu,4367,1,1,4367,1.0011519
relu,56,6,1675,562800,8.3231608
relu,1,10141,1,10141,1.7366160999999998
relu,73,146,18,191844,5.3031697
relu,3403788,1,1,3403788,33.9594374
relu,1,62,1,62,0.8612857999999999
relu,8,30,1,240,0.8721516999999999
relu,8,201,23,36984,1.4955713000000002
relu,34550,1,1,34550,1.3108571
relu,2,3,26,156,0.9150090000000001
relu,6824417,1,1,6824417,63.7057143
relu,10765,1,1,10765,1.0224553
relu,16618,1,1,16618,1.1010000000000002
relu,99,2,12,2376,1.0019823
relu,589,128,1,75392,1.8908659
relu,46,34,14,21896,1.7936872999999998
relu,82,2,6,984,0.9449912000000001
relu,9,21,103,19467,1.2741608
relu,3963038,1,1,3963038,38.2331607
relu,53,1,1,53,0.8662766999999999
relu,1809,1,1,1809,0.8894285
