dim_0,dim_1,size,actual,linear_pred,residual_actual,residual_pred,hybrid_pred,abs_error_linear,abs_error_hybrid,rel_error_linear_pct,rel_error_hybrid_pct
1,2631409,2631409,264.8208569,63.1975502983604,201.62330660163963,202.10396068441355,265.30151098277395,201.62330660163963,0.4806540827739241,76.13573528982853,0.1815015963623385
2035669,2,4071338,206.00024980000003,98.61054085535119,107.38970894464885,90.79842971772672,189.4089705730779,107.38970894464885,16.591279226922126,52.13086345716113,8.05400927573153
1142765,1,1142765,21.1061518,26.58648411751329,-5.480332317513291,-5.703837944997763,20.88264617251553,5.480332317513291,0.2235056274844709,25.965568567138288,1.0589596322550419
6622997,1,6622997,83.0734373,161.3649378232993,-78.2915005232993,-79.1081641438399,82.2567736794594,78.2915005232993,0.816663620540595,94.2437234667059,0.9830622724703305
78007,149,11623043,147.8742856,284.33390489217527,-136.45961929217526,-139.66182119883658,144.6720836933387,136.45961929217526,3.2022019066613154,92.28083080062925,2.16548935040895
467,13487,6298429,81.70785710000001,153.38265291959823,-71.67479581959822,-80.57675313958998,72.80589978000825,71.67479581959822,8.901957319991766,87.72081212688934,10.894860832168078
13430125,1,13430125,165.76658940000002,328.7764974100759,-163.00990801007586,-162.4263583500677,166.3501390600082,163.00990801007586,0.583549660008174,98.33701025043581,0.3520309262079648
922829,17,15688093,272.3681695,384.3079850473047,-111.9398155473047,-116.19094240204706,268.1170426452577,111.9398155473047,4.251126854742324,41.09871419733013,1.5608016393935944
2958,4515,13355370,168.802875,326.9380052975565,-158.13513029755651,-138.21180491934464,188.72620037821187,158.13513029755651,19.92332537821187,93.68035366551459,11.802716854326011
14300401,1,14300401,176.1919911,350.179688657683,-173.98769755768302,-174.137014797544,176.04267386013902,173.98769755768302,0.14931723986097722,98.74892523289218,0.08474689395855134
1,8136222,8136222,818.2425625999998,198.58053847833324,619.6620241216666,612.7589935718491,811.3395320501824,619.6620241216666,6.9030305498174584,75.73084711612468,0.8436410992704646
5,209065,1045325,30.3355538,24.190086934129123,6.145466865870876,-11.924236224624615,12.265850709504509,6.145466865870876,18.06970309049549,20.258297924565586,59.566089380229116
4,2323327,9293308,234.3229913,227.0374107210801,7.285580578919905,4.909545793077222,231.94695651415734,7.285580578919905,2.376034785842677,3.109204324552298,1.0139998523664615
27077,599,16219123,200.662,397.3679070125397,-196.7059070125397,-131.95116036008466,265.41674665245506,196.7059070125397,64.75474665245505,98.0284792399855,32.2705577799758
19709,281,5538229,71.5818484,134.68662316992,-63.10477476992001,-59.38933852467531,75.2972846452447,63.10477476992001,3.715436245244703,88.15750945308086,5.190472624404461
8,695443,5563544,70.1908838,135.30920932239712,-65.11832552239713,-57.112461602654506,78.19674771974262,65.11832552239713,8.005863919742623,92.77319503191258,11.405845725713206
4,3034109,12136436,306.39970530000005,296.96007011353356,9.43963518646649,4.518245247882072,301.47831536141564,9.43963518646649,4.9213899385844115,3.0808238464929385,1.6061993055005757
70867,53,3755951,52.18372320000001,90.85404949168141,-38.6703262916814,-39.52867882252262,51.32537066915879,38.6703262916814,0.8583525308412234,74.10419172942683,1.644866403172289
22739,361,8208779,106.7638751,200.3649739302504,-93.60109883025038,-127.54436641956465,72.82060751068573,93.60109883025038,33.943267589314274,87.67113290200382,31.79283962625132
60443,206,12451258,157.04613369999998,304.7026661117619,-147.65653241176193,-141.7216588937969,162.98100721796501,147.65653241176193,5.9348735179650305,94.02111910238128,3.7790637554326696
1,3481217,3481217,350.1641429,84.09736041348081,266.0667824865192,279.43791675777777,363.5352771712586,266.0667824865192,13.371134271258597,75.9834460156312,3.8185332628638475
6761,1523,10297003,129.572116,251.72185110466768,-122.14973510466768,-124.52294358976343,127.19890751490425,122.14973510466768,2.373208485095745,94.27162176209863,1.8315734575915585
1384,10984,15201856,189.26512510000003,372.3496827355522,-183.0845576355522,-138.79074222604805,233.55894050950417,183.0845576355522,44.293815409504134,96.73443934206986,23.403051875564014
116,136156,15794096,202.7141606,386.91497694621967,-184.20081634621965,-161.04620510674002,225.86877183947965,184.20081634621965,23.154611239479635,90.86726640162485,11.422295892376665
