LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
248, 2489, 0, 44.99799116110888, 83.33333333333334, 39.010797631487286,
249, 2489, 0, 53.99758939333066, 100.0, 46.812957157784744,
250, 3319, 0, 47.243145525760774, 87.5, 40.96133751306165,
251, 3319, 0, 53.99216631515517, 100.0, 46.812957157784744,
252, 1659, 0, 40.50632911392405, 75.0, 35.10971786833856,
253, 3319, 0, 30.37059355227478, 56.25, 26.332288401253916,
254, 3319, 0, 40.49412473636637, 75.0, 35.10971786833856,
255, 4979, 0, 33.741715203856195, 62.5, 29.258098223615463,
256, 4979, 0, 40.490058244627434, 75.0, 35.10971786833856,
257, 6639, 0, 35.42702214188884, 65.625, 30.721003134796238,
258, 6639, 0, 40.48802530501582, 75.0, 35.10971786833856,
259, 1659, 0, 54.0084388185654, 100.0, 46.812957157784744,
260, 3319, 0, 40.49412473636637, 75.0, 35.10971786833856,
261, 3319, 0, 53.99216631515517, 100.0, 46.812957157784744,
262, 4979, 0, 44.988953605141596, 83.33333333333334, 39.010797631487286,
263, 4979, 0, 53.98674432616991, 100.0, 46.812957157784744,
264, 6639, 0, 47.23602952251845, 87.5, 40.96133751306165,
265, 6639, 0, 53.98403374002109, 100.0, 46.812957157784744,
266, 2489, 0, 44.99799116110888, 83.33333333333334, 39.010797631487286,
267, 4979, 0, 33.741715203856195, 62.5, 29.258098223615463,
268, 4979, 0, 44.988953605141596, 83.33333333333334, 39.010797631487286,
269, 7469, 0, 37.488284910965326, 69.44444444444444, 32.508998026239404,
270, 7469, 0, 44.98594189315839, 83.33333333333334, 39.010797631487286,
271, 9959, 0, 39.361381664825785, 72.91666666666666, 34.13444792755138,
272, 9959, 0, 44.98443618837233, 83.33333333333334, 39.010797631487286,
273, 2489, 0, 53.99758939333066, 100.0, 46.812957157784744,
274, 4979, 0, 40.490058244627434, 75.0, 35.10971786833856,
275, 4979, 0, 53.98674432616991, 100.0, 46.812957157784744,
276, 7469, 0, 44.98594189315839, 83.33333333333334, 39.010797631487286,
277, 7469, 0, 53.98313027179007, 100.0, 46.81295715778474,
278, 9959, 0, 47.23365799779094, 87.5, 40.96133751306165,
279, 9959, 0, 53.98132342604679, 100.0, 46.812957157784744,
280, 3319, 0, 47.243145525760774, 87.5, 40.96133751306165,
281, 6639, 0, 35.42702214188884, 65.625, 30.721003134796238,
282, 6639, 0, 47.23602952251845, 87.5, 40.96133751306165,
283, 9959, 0, 39.361381664825785, 72.91666666666666, 34.13444792755138,
284, 9959, 0, 47.23365799779094, 87.5, 40.96133751306165,
285, 13279, 0, 41.32841328413284, 76.5625, 35.84117032392894,
286, 13279, 0, 47.23247232472325, 87.5, 40.96133751306165,
287, 3319, 0, 53.99216631515517, 100.0, 46.812957157784744,
