kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"parametric_relu_(104,8,8)",0.962982,0.957054,1.02,0.013828,20,6656
"parametric_relu_(32,224)",0.961469,0.947143,1.144197,0.044356,20,7168
"parametric_relu_(8,16,8)",0.961138,0.947143,1.081428,0.033639,20,1024
"parametric_relu_(8,8,24)",0.960174,0.947143,1.104286,0.035061,20,1536
"parametric_relu_(8,8,8)",0.959911,0.952768,1.008571,0.01245,20,512
"parametric_relu_(128,64)",0.959143,0.955715,0.971518,0.003405,20,8192
"parametric_relu_(5888,)",0.959121,0.925714,1.141428,0.061152,20,5888
"parametric_relu_(4864,)",0.956643,0.934285,1.161428,0.05312,20,4864
"parametric_relu_(4224,)",0.95591,0.931339,1.10991,0.051211,20,4224
"parametric_relu_(6656,)",0.955513,0.954285,0.958572,0.001238,20,6656
"parametric_relu_(32,256)",0.954928,0.945714,1.041428,0.021644,20,8192
"parametric_relu_(128,32)",0.952924,0.905804,1.104196,0.068848,20,4096
"parametric_relu_(5120,)",0.949946,0.932947,1.094285,0.038895,20,5120
"parametric_relu_(3584,)",0.946826,0.902768,1.154196,0.085664,20,3584
"parametric_relu_(4736,)",0.94621,0.931518,1.065714,0.037392,20,4736
"parametric_relu_(5632,)",0.945188,0.924196,1.142857,0.049954,20,5632
"parametric_relu_(4608,)",0.942192,0.931518,1.044196,0.024206,20,4608
"parametric_relu_(2688,)",0.941853,0.901339,1.130089,0.07536,20,2688
"parametric_relu_(2816,)",0.938839,0.898661,1.104286,0.071729,20,2816
"parametric_relu_(4096,)",0.935201,0.898571,1.12,0.064634,20,4096
"parametric_relu_(2304,)",0.934857,0.908571,1.128571,0.066334,20,2304
"parametric_relu_(3712,)",0.933786,0.905625,1.145714,0.06859,20,3712
"parametric_relu_(32,64)",0.931848,0.905625,1.115715,0.060803,20,2048
"parametric_relu_(6144,)",0.931058,0.928482,0.934285,0.001789,20,6144
"parametric_relu_(32,32)",0.928781,0.898572,1.077143,0.056347,20,1024
"parametric_relu_(32,128)",0.925509,0.895804,1.118661,0.062746,20,4096
"parametric_relu_(3456,)",0.925094,0.897232,1.095803,0.061661,20,3456
"parametric_relu_(2432,)",0.923451,0.897142,1.052767,0.050635,20,2432
"parametric_relu_(3072,)",0.922933,0.897143,1.052857,0.051985,20,3072
"parametric_relu_(2560,)",0.918424,0.897232,1.057142,0.045366,20,2560
"parametric_relu_(96,32)",0.917942,0.895804,1.058482,0.049953,20,3072
"parametric_relu_(1920,)",0.916567,0.884285,1.068572,0.06521,20,1920
"parametric_relu_(2176,)",0.916129,0.898571,1.094197,0.04202,20,2176
"parametric_relu_(64,32)",0.915866,0.901428,0.994375,0.029743,20,2048
"parametric_relu_(32,96)",0.913192,0.897143,1.052857,0.040521,20,3072
"parametric_relu_(2944,)",0.912451,0.90009,1.05,0.033103,20,2944
"parametric_relu_(1536,)",0.912067,0.871429,1.074286,0.068845,20,1536
"parametric_relu_(3328,)",0.909139,0.892857,1.075715,0.043091,20,3328
"parametric_relu_(1152,)",0.908294,0.872857,1.067142,0.062854,20,1152
"parametric_relu_(1408,)",0.905165,0.872947,1.081339,0.068144,20,1408
"parametric_relu_(3840,)",0.901835,0.898482,0.905715,0.002746,20,3840
"parametric_relu_(2048,)",0.901067,0.881429,1.072768,0.052721,20,2048
"parametric_relu_(640,)",0.898656,0.86866,1.091518,0.061985,20,640
"parametric_relu_(3200,)",0.897781,0.891517,0.925714,0.006783,20,3200
"parametric_relu_(1792,)",0.893562,0.884196,0.972768,0.025915,20,1792
"parametric_relu_(1280,)",0.892656,0.877232,1.027232,0.03796,20,1280
"parametric_relu_(1664,)",0.890862,0.875714,1.065714,0.042302,20,1664
"parametric_relu_(1024,)",0.887634,0.868571,1.0,0.040046,20,1024
"parametric_relu_(256,)",0.87658,0.86866,0.982946,0.025232,20,256
"parametric_relu_(512,)",0.875732,0.868661,0.985804,0.025937,20,512
"parametric_relu_(384,)",0.875138,0.869911,0.958572,0.019651,20,384
"parametric_relu_(896,)",0.874424,0.868571,0.955804,0.019226,20,896
"parametric_relu_(768,)",0.869652,0.867143,0.871429,0.001181,20,768
"parametric_relu_(128,)",0.857085,0.845803,0.882857,0.01095,20,128
