kernel_name,avg_duration_us,min_duration_us,max_duration_us,stddev_duration_us,event_count,tuple_product
"selu_(2944,)",0.930705,0.915714,1.017143,0.031058,20,2944
"selu_(32,96)",0.928692,0.911428,1.11134,0.048526,20,3072
"selu_(3456,)",0.926634,0.905714,1.074285,0.049252,20,3456
"selu_(32,128)",0.925629,0.911517,1.004286,0.025044,20,4096
"selu_(2176,)",0.924795,0.907143,1.117142,0.051016,20,2176
"selu_(128,32)",0.921728,0.908571,1.044285,0.034725,20,4096
"selu_(4096,)",0.920567,0.905715,1.048572,0.035759,20,4096
"selu_(2432,)",0.919147,0.908571,1.075715,0.037116,20,2432
"selu_(768,)",0.914201,0.882946,1.042767,0.059861,20,768
"selu_(640,)",0.912714,0.881429,1.128571,0.068913,20,640
"selu_(64,32)",0.909937,0.905714,0.941429,0.00758,20,2048
"selu_(1024,)",0.906576,0.882946,1.044286,0.052093,20,1024
"selu_(1920,)",0.901661,0.885714,1.077232,0.045793,20,1920
"selu_(2048,)",0.901147,0.887143,1.048482,0.041119,20,2048
"selu_(1152,)",0.900076,0.885714,1.060089,0.040229,20,1152
"selu_(1792,)",0.899839,0.885714,1.028571,0.039412,20,1792
"selu_(512,)",0.896853,0.880089,1.031339,0.045761,20,512
"selu_(1408,)",0.894634,0.884286,1.044197,0.035248,20,1408
"selu_(1664,)",0.893286,0.884286,0.994285,0.024127,20,1664
"selu_(896,)",0.8925,0.882857,1.055625,0.038421,20,896
"selu_(1536,)",0.887281,0.884286,0.89009,0.00138,20,1536
"selu_(384,)",0.882491,0.868661,0.987143,0.025693,20,384
"selu_(256,)",0.87758,0.874285,0.925803,0.01138,20,256
"selu_(128,)",0.875344,0.874285,0.881428,0.00172,20,128
