LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
288, 5109, 0, 62.63456645136034, 100.0, 55.7006092254134,
289, 10219, 0, 62.62843722477738, 100.0, 55.70060922541341,
290, 15329, 0, 62.62639441581317, 100.0, 55.70060922541342,
291, 20439, 0, 62.625373061304366, 100.0, 55.70060922541342,
292, 25549, 0, 62.62476026458961, 100.0, 55.70060922541343,
293, 30659, 0, 62.62435174010894, 100.0, 55.70060922541343,
294, 35769, 0, 62.624059940171655, 100.0, 55.70060922541343,
295, 40879, 0, 62.62384109200323, 100.0, 55.70060922541343,
296, 5749, 0, 66.79422508262307, 100.0, 60.1409553641347,
297, 11499, 0, 66.7884163840334, 100.0, 60.140955364134705,
298, 17249, 0, 66.78648037567395, 100.0, 60.1409553641347,
299, 22999, 0, 66.7855124135832, 100.0, 60.14095536413468,
300, 28749, 0, 66.78493164979652, 100.0, 60.140955364134676,
301, 34499, 0, 66.78454447955014, 100.0, 60.140955364134676,
302, 40249, 0, 66.78426793212253, 100.0, 60.140955364134676,
303, 45999, 0, 66.78406052305485, 100.0, 60.14095536413466,
304, 6389, 0, 70.12051964313665, 100.0, 63.77224199288256,
305, 12779, 0, 70.11503247515455, 100.0, 63.77224199288257,
306, 19169, 0, 70.11320360999531, 100.0, 63.772241992882584,
307, 25559, 0, 70.11228921319301, 100.0, 63.772241992882584,
308, 31949, 0, 70.11174058655983, 100.0, 63.77224199288259,
309, 38339, 0, 70.11137484024101, 100.0, 63.77224199288257,
310, 44729, 0, 70.11111359520669, 100.0, 63.77224199288255,
311, 51119, 0, 70.11091766270859, 100.0, 63.77224199288254,
312, 7029, 0, 72.84108692559397, 100.0, 66.79712981082844,
313, 14059, 0, 72.83590582544988, 100.0, 66.79712981082844,
314, 21089, 0, 72.83417895585376, 100.0, 66.79712981082844,
315, 28119, 0, 72.83331555176215, 100.0, 66.79712981082844,
316, 35149, 0, 72.83279751913284, 100.0, 66.79712981082844,
317, 42179, 0, 72.83245216814055, 100.0, 66.79712981082844,
318, 49209, 0, 72.83220549086549, 100.0, 66.79712981082844,
319, 56239, 0, 72.83202048400577, 100.0, 66.79712981082844,
320, 3059, 0, 25.10624387054593, 100.0, 20.09419152276295,
321, 6119, 0, 25.102140872691617, 100.0, 20.09419152276295,
322, 9179, 0, 25.100773504739077, 100.0, 20.09419152276295,
323, 12239, 0, 25.10008987662391, 100.0, 20.094191522762962,
324, 15299, 0, 25.099679717628604, 100.0, 20.094191522762966,
325, 18359, 0, 25.09940628574541, 100.0, 20.094191522762973,
326, 21419, 0, 25.099210980904804, 100.0, 20.09419152276297,
327, 24479, 0, 25.099064504268966, 100.0, 20.094191522762962,
328, 3827, 0, 40.135876665795664, 100.0, 33.464052287581694,
329, 7655, 0, 40.130633572828216, 100.0, 33.46405228758171,
