kernel_name,dur(us)
matmul_linear_548,2.4565801
matmul_linear_549,2.4823304
matmul_linear_550,2.4644465
matmul_linear_551,2.5099998999999995
matmul_linear_552,2.6094375
matmul_linear_553,2.5741339
matmul_linear_554,2.5429823
matmul_linear_555,2.5805626
matmul_linear_556,2.6301609
matmul_linear_557,2.7680089000000003
matmul_linear_558,2.6050088
matmul_linear_559,2.6728573
matmul_linear_560,2.6739911000000003
matmul_linear_561,2.6522945
matmul_linear_562,2.6538394000000003
matmul_linear_563,2.7208839
matmul_linear_564,2.7211249
matmul_linear_565,2.7278569999999998
matmul_linear_566,2.7597232
matmul_linear_567,2.898
matmul_linear_568,2.8021517
matmul_linear_569,2.8061517
matmul_linear_570,2.7962768999999996
matmul_linear_571,2.8595892
matmul_linear_572,2.8201428
matmul_linear_573,2.8441248
matmul_linear_574,2.9297321
matmul_linear_575,2.9261336
matmul_linear_576,2.926268
matmul_linear_577,2.9468482000000003
matmul_linear_578,2.9619912
matmul_linear_579,3.0177142
matmul_linear_580,3.0422859
matmul_linear_581,3.0435624999999997
matmul_linear_582,3.0072679
matmul_linear_583,2.8887232000000003
matmul_linear_584,2.9467588000000005
matmul_linear_585,2.9373037
matmul_linear_586,2.9133125
matmul_linear_587,3.1217231
matmul_linear_588,3.0875717
matmul_linear_589,3.1238303
matmul_linear_590,3.1102768
matmul_linear_591,3.0444196
matmul_linear_592,3.027554
matmul_linear_593,3.0465449
matmul_linear_594,3.0267144
matmul_linear_595,3.2917409999999996
matmul_linear_596,3.2978570000000005
matmul_linear_597,3.2682679
matmul_linear_598,3.2347411
matmul_linear_599,3.1623037
matmul_linear_600,3.1262678
matmul_linear_601,3.1495801
matmul_linear_602,3.1214017000000003
matmul_linear_603,3.403116
matmul_linear_604,3.4555982
matmul_linear_605,3.3429909
matmul_linear_606,3.464125
matmul_linear_607,3.2991337
matmul_linear_608,3.2571518
matmul_linear_609,3.2947144
matmul_linear_610,3.2628571
matmul_linear_611,3.5113213
matmul_linear_612,3.501848
matmul_linear_613,3.5609642
matmul_linear_614,3.5591515
matmul_linear_615,3.400991
matmul_linear_616,3.3914643999999994
matmul_linear_617,3.4048752
matmul_linear_618,3.4183034
matmul_linear_619,3.6932766999999997
matmul_linear_620,3.6578482
matmul_linear_621,3.6381697
matmul_linear_622,3.6194197000000004
matmul_linear_623,3.4949733000000003
matmul_linear_624,3.5104464
matmul_linear_625,3.5202947
matmul_linear_626,3.5127052999999995
matmul_linear_627,3.7725891999999996
matmul_linear_628,3.8098575000000006
matmul_linear_629,3.7883035000000005
matmul_linear_630,3.7767232000000006
matmul_linear_631,3.6685623000000005
matmul_linear_632,3.6137052999999995
matmul_linear_633,3.6009909
matmul_linear_634,3.6385892999999996
matmul_linear_635,3.9868660000000005
matmul_linear_636,3.9131158
matmul_linear_637,3.9708662000000006
matmul_linear_638,3.924732
matmul_linear_639,3.7152767999999994
matmul_linear_640,3.7372588
matmul_linear_641,3.7268484
matmul_linear_642,3.7497321999999995
matmul_linear_643,4.0515983
matmul_linear_644,4.1063035
matmul_linear_645,4.0538395
matmul_linear_646,4.042125100000001
matmul_linear_647,3.866687700000001
matmul_linear_648,3.8238482000000005
matmul_linear_649,3.8461518
matmul_linear_650,3.8517056
matmul_linear_651,4.1354374
matmul_linear_652,4.1202678
matmul_linear_653,4.202973300000001
